,timestamp,blocktime,hashrate,median_single_trans,fee_percent_in_reward,fees,price,total_send_usd,transaction_number,diff
1701,2020-08-28,0.221,214524471277600.0,,34.573,2.772,399.78,1114025555.0,1130992.0,2701461372103643.0
1702,2020-08-29,0.22,218625646125710.0,,50.435,5.986,411.947,1456656786.0,1142415.0,2744792701462877.0
1703,2020-08-30,0.218,219787452342790.0,,53.992,6.573,429.897,2380058879.0,1235856.0,2734388400222600.0
1704,2020-08-31,0.22,228236059283970.0,,67.203,13.233,464.111,3191991767.0,1245701.0,2877913837501646.0
1705,2020-09-01,0.222,227644565010590.0,,68.538,14.583,453.69,2995325881.0,1181212.0,2875642473845200.0
1706,2020-09-02,0.223,222992387390380.0,,64.452,11.348,421.058,2714392884.0,1149636.0,2831203344156015.0
1707,2020-09-03,0.218,234425549603530.0,,51.513,6.127,388.101,2520331313.0,1141207.0,2898343644530039.0
1708,2020-09-04,0.22,233429349672490.0,,54.904,7.567,360.994,2305622600.0,1040906.0,2948502949643538.0
1709,2020-09-05,0.218,241687013197030.0,,39.832,3.353,343.076,1795028968.0,1026667.0,3001690651851687.0
1710,2020-09-06,0.223,241277022321920.0,,37.1,2.847,345.662,1456643067.0,1051480.0,3065247417417995.0
1711,2020-09-07,0.221,239305323432820.0,,34.924,2.665,342.32,1335490058.0,1026700.0,3017171627724311.0
1712,2020-09-08,0.222,237496005239980.0,,38.169,3.037,345.926,1507113846.0,1052603.0,3008318604705900.0
1713,2020-09-09,0.221,234099332474350.0,,46.764,4.553,367.25,2145619370.0,1120964.0,2947014864928500.0
1714,2020-09-10,0.219,241831451277600.0,,43.128,3.936,366.518,1818860711.0,1074413.0,3036541584241898.0
1715,2020-09-11,0.222,246620063087530.0,,35.666,2.967,373.753,1630995459.0,1034584.0,3120636498266549.0
1716,2020-09-12,0.22,245792613100450.0,,38.136,3.344,374.349,1708669876.0,1042047.0,3097045284914400.0
1717,2020-09-13,0.223,242993172211600.0,,48.821,5.332,370.686,2040607975.0,1079688.0,3086726281293400.0
1718,2020-09-14,0.22,246286904576720.0,,47.287,5.032,371.723,1661248870.0,1089837.0,3104339641269332.0
1719,2020-09-15,0.223,240507062371610.0,,43.316,4.104,364.555,1754592210.0,1035013.0,3066220122373762.0
1720,2020-09-16,0.219,254088188092460.0,,68.89,11.612,381.801,2378481643.0,1406016.0,3161325359902639.0
1721,2020-09-17,0.224,244639348929040.0,,59.909,7.641,384.584,2616346894.0,1244808.0,3119651331492790.0
1722,2020-09-18,0.221,249145046662670.0,,46.366,4.762,383.368,1367769310.0,1090001.0,3137161300752304.0
1723,2020-09-19,0.218,252139794171860.0,,40.009,3.492,376.519,1320606353.0,1095309.0,3154588981012828.0
1724,2020-09-20,0.219,255530737907790.0,,44.553,4.27,356.906,1816129219.0,1133662.0,3195676491333466.0
1725,2020-09-21,0.224,249374655409107.0,,43.576,3.85,342.68,1270752868.0,1081497.0,3181617263440937.0
1726,2020-09-22,0.221,256269579861760.0,,39.497,3.127,336.855,1469257002.0,1084100.0,3217664946066100.0
1727,2020-09-23,0.221,248093268890040.0,,36.029,2.611,334.918,1194666887.0,1087537.0,3130961441746100.0
1728,2020-09-24,0.223,247776204415060.0,,34.451,2.579,347.179,1067651795.0,1034790.0,3153235070542600.0
1729,2020-09-25,0.224,254197236552860.0,,30.249,2.248,352.467,821204502.0,984559.0,3250861476964100.0
1730,2020-09-26,0.226,252514690959550.0,,30.492,2.342,355.044,926121117.0,966479.0,3271997314309489.0
1731,2020-09-27,0.225,251387539419990.0,,37.626,3.023,360.822,1189041285.0,1080086.0,3243628879867200.0
1732,2020-09-28,0.225,250894839334440.0,,42.168,3.686,355.787,1318273853.0,1088234.0,3248428643749900.0
1733,2020-09-29,0.225,253210167151250.0,,37.361,2.923,356.534,1340049211.0,1079040.0,3265335599195300.0
1734,2020-09-30,0.224,253002023477070.0,,32.981,2.635,360.387,1379611273.0,1018741.0,3263944294791594.0
1735,2020-10-01,0.226,254362663527090.0,,31.656,2.349,344.978,1169875036.0,1002138.0,3285465361351594.0
1736,2020-10-02,0.226,249449520562570.0,,26.986,2.02,347.46,648955140.0,956528.0,3214968122905900.0
1737,2020-10-03,0.226,251326042296240.0,,28.815,2.087,348.632,625763530.0,985452.0,3253577961269100.0
1738,2020-10-04,0.223,254971802588290.0,,30.377,2.218,352.499,892159003.0,1027690.0,3260944765459496.0
1739,2020-10-05,0.222,265373725037150.0,,34.35,2.684,349.618,938065921.0,1083502.0,3395395363681049.0
1740,2020-10-06,0.227,259376966042730.0,,29.587,2.01,339.826,1187638581.0,1035384.0,3375603442842170.0
1741,2020-10-07,0.229,254594226820820.0,,28.621,2.019,343.669,1025495851.0,1019446.0,3298385954461800.0
1742,2020-10-08,0.226,257755650810550.0,,27.836,1.957,357.115,1171018453.0,1049571.0,3313690449700593.0
1743,2020-10-09,0.221,262526145287620.0,,23.44,1.62,373.615,873078675.0,1036351.0,3335072723398700.0
1744,2020-10-10,0.219,260736737516250.0,,19.596,1.332,373.323,735078848.0,1004701.0,3273613988700548.0
1745,2020-10-11,0.223,259779148891610.0,,26.768,1.915,379.176,1250834303.0,1092162.0,3295415423610771.0
1746,2020-10-12,0.219,265921442073940.0,,27.083,1.934,382.457,1015105913.0,1127396.0,3320626662605648.0
1747,2020-10-13,0.22,260068559053280.0,,27.299,2.063,380.358,1348891911.0,1093927.0,3280414754244800.0
1748,2020-10-14,0.219,265501898580900.0,,27.451,1.757,376.998,948224323.0,1249486.0,3342045490748287.0
1749,2020-10-15,0.222,262411310563050.0,,24.434,1.511,369.914,1099528544.0,1161135.0,3340547245612314.0
1750,2020-10-16,0.221,264137512260440.0,,15.294,0.905,367.629,542535693.0,1051772.0,3336068537419400.0
1751,2020-10-17,0.223,253726001582290.0,,15.767,1.029,373.447,527255563.0,995711.0,3255740030385164.0
1752,2020-10-18,0.218,267414274685660.0,,21.156,1.399,377.813,855223056.0,1128930.0,3327407098606500.0
1753,2020-10-19,0.221,264325664755250.0,,22.566,1.532,373.832,877590495.0,1105678.0,3347671597428200.0
1754,2020-10-20,0.221,262885206776670.0,,27.371,1.903,384.176,1446036933.0,1159354.0,3334356718930800.0
1755,2020-10-21,0.22,264624005092420.0,,24.866,1.658,406.511,1526339475.0,1189043.0,3334919492734430.0
1756,2020-10-22,0.222,265267064989950.0,,22.554,1.604,412.857,1208607902.0,1132676.0,3384213817385800.0
1757,2020-10-23,0.219,270607244822160.0,,13.596,0.921,412.469,747355034.0,1012156.0,3394024364404272.0
1758,2020-10-24,0.222,263138999998200.0,,14.043,0.996,409.69,596655771.0,965206.0,3359523213986900.0
1759,2020-10-25,0.223,255030598173120.0,,21.648,1.634,401.534,1327106289.0,1086139.0,3248183933553445.0
1760,2020-10-26,0.22,261283910855030.0,,17.706,1.167,399.829,1099889277.0,1078466.0,3293520933148032.0
1761,2020-10-27,0.22,264423528728760.0,,23.398,1.678,394.313,1387064719.0,1139608.0,3325639369408000.0
1762,2020-10-28,0.221,269893434962840.0,,24.831,1.789,389.079,880720559.0,1107849.0,3402790966777600.0
1763,2020-10-29,0.222,262882531380060.0,,23.565,1.591,382.671,1260014277.0,1111013.0,3352477979523836.0
1764,2020-10-30,0.221,264356204018730.0,,16.475,1.063,387.097,779934466.0,1089587.0,3350094346686314.0
1765,2020-10-31,0.221,268616212092520.0,,14.272,0.895,389.351,603186936.0,1050753.0,3396058303736014.0
1766,2020-11-01,0.222,257629051173720.0,,23.182,1.485,390.777,1302389466.0,1156870.0,3291886304646600.0
1767,2020-11-02,0.221,264414652724810.0,,18.807,1.142,380.902,1119815208.0,1119359.0,3349302888533900.0
1768,2020-11-03,0.221,262880030650230.0,,16.001,0.947,389.511,1313597083.0,1137243.0,3340650512571400.0
1769,2020-11-04,0.221,260933325265860.0,,19.625,1.358,407.224,1629169838.0,1128431.0,3301841553793320.0
1770,2020-11-05,0.22,269020846313040.0,,23.183,1.691,438.514,1879841694.0,1171971.0,3392287315741500.0
1771,2020-11-06,0.222,270813558930890.0,,21.938,1.713,453.488,1642027144.0,1131722.0,3438418587239774.0
1772,2020-11-07,0.22,261639834988610.0,,13.1,0.934,445.604,711162312.0,1016465.0,3310777202726146.0
1773,2020-11-08,0.221,264378700591470.0,,17.864,1.246,449.275,1247324853.0,1147695.0,3360639435095900.0
1774,2020-11-09,0.223,265177794655460.0,,20.359,1.463,448.364,1158538025.0,1157455.0,3383060422230900.0
1775,2020-11-10,0.221,268484969632160.0,,20.198,1.586,463.635,1433055218.0,1096582.0,3402822885865800.0
1776,2020-11-11,0.221,264608517644580.0,,21.496,1.751,460.848,1828704148.0,1099253.0,3358749955367200.0
1777,2020-11-12,0.22,270715821617250.0,,21.607,1.661,467.546,1520290455.0,1156377.0,3424202242621577.0
1778,2020-11-13,0.22,265436738853700.0,,14.08,1.216,464.694,879943448.0,1067063.0,3352616740251629.0
1779,2020-11-14,0.22,273314736082890.0,,14.403,1.107,455.701,767704069.0,1037428.0,3451368258202443.0
1780,2020-11-15,0.222,263966972645700.0,,19.209,1.461,456.18,1202916514.0,1105512.0,3364915877821500.0
1781,2020-11-16,0.221,269946198912990.0,,28.207,2.363,470.867,1932075138.0,1173012.0,3413737859195152.0
1782,2020-11-17,0.223,266833820305600.0,,29.443,2.72,478.375,1991298838.0,1120798.0,3416954325391967.0
1783,2020-11-18,0.218,275274395526250.0,,20.11,1.643,474.647,1423062932.0,1122748.0,3437561806114520.0
1784,2020-11-19,0.223,274950067490570.0,,25.814,2.184,498.003,1805376703.0,1162871.0,3509312880053000.0
1785,2020-11-20,0.219,278227564898430.0,,24.963,2.266,523.592,2318137670.0,1172183.0,3495115341388413.0
1786,2020-11-21,0.221,280194258238070.0,,24.98,2.317,548.166,1920327161.0,1147784.0,3555932447838000.0
1787,2020-11-22,0.223,268610711085960.0,,28.189,2.82,587.363,2646632008.0,1213632.0,3421094478954000.0
1788,2020-11-23,0.219,280060187070450.0,,31.769,3.515,608.281,3104916300.0,1240072.0,3513543185232600.0
1789,2020-11-24,0.223,280101274203620.0,,23.944,2.25,592.457,1732371864.0,1205924.0,3557961718299200.0
1790,2020-11-25,0.22,277597472469080.0,,36.465,4.975,521.434,2632434935.0,1173330.0,3518481442900900.0
1791,2020-11-26,0.224,276543629773350.0,,17.942,1.457,514.428,1656744281.0,1102889.0,3556211536014500.0
1792,2020-11-27,0.218,276615035521610.0,,12.94,1.188,525.533,897020095.0,992335.0,3465398680794349.0
1793,2020-11-28,0.221,285275641428350.0,,11.614,1.086,550.263,974921115.0,993930.0,3615578620968005.0
1794,2020-11-29,0.219,288165178311480.0,,27.526,3.02,593.712,1951364999.0,1183915.0,3616421104215000.0
1795,2020-11-30,0.221,291774744417197.0,,28.982,3.366,603.275,2464724203.0,1172361.0,3692341652786700.0
1796,2020-12-01,0.224,274315245106100.0,,18.069,1.746,592.767,1448844204.0,1071389.0,3518482216809900.0
1797,2020-12-02,0.22,286316227284250.0,,19.214,1.897,605.971,1449921020.0,1114178.0,3610522802719949.0
1798,2020-12-03,0.223,284418185273140.0,,21.36,2.073,597.311,1573357668.0,1134337.0,3634624816443200.0
1799,2020-12-04,0.222,284726009688820.0,,15.483,1.482,587.412,1075537399.0,1055722.0,3615951621594438.0
1800,2020-12-05,0.22,287930591678860.0,,15.275,1.526,596.133,959591563.0,1034515.0,3629167538704000.0
1801,2020-12-06,0.223,283126967263538.0,,19.808,1.924,594.12,1631912729.0,1102501.0,3625010173857300.0
1802,2020-12-07,0.222,285463964781430.0,,24.613,2.441,579.258,1480908023.0,1149614.0,3637833179688524.0
1803,2020-12-08,0.218,289913016493180.0,,25.059,2.443,559.482,1882725549.0,1150822.0,3633816162748300.0
1804,2020-12-09,0.224,286100584008850.0,,22.391,2.188,562.469,1690170930.0,1092429.0,3692368191499610.0
1805,2020-12-10,0.222,280178110938020.0,,24.435,2.351,546.216,1619285280.0,1122160.0,3561011789808600.0
1806,2020-12-11,0.222,283494338744580.0,,17.563,1.59,558.901,977551761.0,1092064.0,3597998813947700.0
1807,2020-12-12,0.222,285915910818510.0,,18.452,1.689,581.173,967854797.0,1142703.0,3661126231468105.0
1808,2020-12-13,0.221,278591551507000.0,,24.522,2.237,584.856,1235283129.0,1241593.0,3521007134954278.0
1809,2020-12-14,0.222,279631148653550.0,,30.699,3.152,587.593,1432208453.0,1215285.0,3567719974235600.0
1810,2020-12-15,0.22,281809995280120.0,,29.965,3.066,603.084,1968221937.0,1261767.0,3559678179524204.0
1811,2020-12-16,0.22,283556511537760.0,,41.16,5.351,651.466,3179552818.0,1342281.0,3583773287221700.0
1812,2020-12-17,0.222,285559377580590.0,,27.562,3.012,646.587,1964627649.0,1193950.0,3632389641760742.0
1813,2020-12-18,0.221,280983735913880.0,,24.363,2.76,656.497,1976379403.0,1162872.0,3573611550842700.0
1814,2020-12-19,0.22,286897319449160.0,,19.113,2.064,649.069,1166821229.0,1074305.0,3619780104259098.0
1815,2020-12-20,0.221,289576573513220.0,,28.876,3.366,624.762,2164042128.0,1146949.0,3677135710104600.0
1816,2020-12-21,0.221,287683369035820.0,,26.396,2.793,614.266,1883802186.0,1147101.0,3668281226998000.0
1817,2020-12-22,0.218,295172227050380.0,,35.269,4.382,612.526,1739022221.0,1254308.0,3696187110600807.0
1818,2020-12-23,0.223,286669437458170.0,,30.355,3.437,588.63,1693914537.0,1142743.0,3684746021761146.0
1819,2020-12-24,0.224,281844877931060.0,,31.617,3.843,617.307,1105923993.0,1140417.0,3609207740809000.0
1820,2020-12-25,0.219,292161971911920.0,,26.032,2.884,631.562,1259656844.0,1139562.0,3653750099729030.0
1821,2020-12-26,0.221,286871657268950.0,,32.518,4.251,662.017,2253980567.0,1177372.0,3650840376205900.0
1822,2020-12-27,0.218,300732176348750.0,,35.463,5.116,724.664,2614483518.0,1256783.0,3784431191290497.0
1823,2020-12-28,0.225,292931789244115.0,,33.847,4.424,719.423,2972978560.0,1206703.0,3784290938732871.0
1824,2020-12-29,0.22,289628436496300.0,,37.445,5.387,735.948,2698091271.0,1227653.0,3670115907794824.0
1825,2020-12-30,0.221,293677406630190.0,,34.259,4.945,741.144,2256465378.0,1163876.0,3738495710243712.0
1826,2020-12-31,0.22,293698510139180.0,,26.226,3.364,736.992,1856748135.0,1136582.0,3730325588753708.0
1827,2021-01-01,0.218,306343778059930.0,,32.987,5.132,749.946,1931771179.0,1170839.0,3851061603179172.0
1828,2021-01-02,0.222,303868365249540.0,,42.266,9.037,857.388,5016550195.0,1234419.0,3872311741599900.0
1829,2021-01-03,0.221,303232497686410.0,,52.827,15.957,1011.0,7726227899.0,1275169.0,3861592932138300.0
1830,2021-01-04,0.22,306065893538440.0,,41.51,9.188,1055.0,5053012126.0,1258347.0,3864785003067019.0
1831,2021-01-05,0.222,308043435097150.0,,39.606,8.665,1136.0,6427116609.0,1280434.0,3914136033150552.0
1832,2021-01-06,0.224,306666931517800.0,,40.852,9.984,1219.0,6896571840.0,1298568.0,3946816156179200.0
1833,2021-01-07,0.218,314470458018460.0,,41.465,10.421,1200.0,7153257754.0,1288953.0,3962122148552700.0
1834,2021-01-08,0.222,311774298881560.0,,33.096,7.155,1224.0,3944819437.0,1231593.0,3986184226063408.0
1835,2021-01-09,0.22,317380855832520.0,,31.669,7.52,1303.0,4424578991.0,1210603.0,4027405136971700.0
1836,2021-01-10,0.221,321688687454260.0,,50.732,16.528,1072.0,7301216313.0,1280285.0,4071173654112500.0
1837,2021-01-11,0.22,324376866568930.0,,31.431,6.312,1086.0,4018654430.0,1165508.0,4097644723543700.0
1838,2021-01-12,0.219,325777977609010.0,,26.894,5.087,1067.0,4166940568.0,1126532.0,4108383817719712.0
1839,2021-01-13,0.225,328045095105570.0,,30.525,6.41,1169.0,7781819927.0,1184534.0,4216943935031647.0
1840,2021-01-14,0.219,326199562631616.0,,31.513,7.233,1196.0,4497834654.0,1227187.0,4109040327249200.0
1841,2021-01-15,0.221,332260711409620.0,,29.695,6.429,1217.0,3512197138.0,1193339.0,4224079146916756.0
1842,2021-01-16,0.222,323383181429870.0,,25.322,5.269,1225.0,2975012691.0,1133096.0,4116200015867700.0
1843,2021-01-17,0.222,328428590524680.0,,28.227,5.841,1227.0,3554592198.0,1217953.0,4163782479769111.0
1844,2021-01-18,0.22,330776570492810.0,,34.798,8.7,1369.0,7509352464.0,1252236.0,4188710615018800.0
1845,2021-01-19,0.219,338197767360200.0,,30.788,7.327,1336.0,7749568420.0,1213930.0,4271547166180999.0
1846,2021-01-20,0.222,333639004692980.0,,37.793,10.346,1252.0,5552978765.0,1178190.0,4256981154872425.0
1847,2021-01-21,0.222,337140493264080.0,,39.079,10.479,1194.0,5550239224.0,1182794.0,4289518043626524.0
1848,2021-01-22,0.22,342778385169110.0,,30.318,6.899,1242.0,3070474888.0,1140666.0,4345126340793400.0
1849,2021-01-23,0.222,344270548749590.0,,30.296,7.55,1319.0,4111270003.0,1117744.0,4378305637984600.0
1850,2021-01-24,0.221,349254472717860.0,,36.312,10.003,1403.0,5655628679.0,1207210.0,4429992468591822.0
1851,2021-01-25,0.221,350550947728030.0,,31.293,7.426,1327.0,5322866174.0,1194595.0,4438141620857258.0
1852,2021-01-26,0.223,356119954901520.0,,33.861,8.689,1282.0,5110913765.0,1140980.0,4571346649997219.0
1853,2021-01-27,0.222,353864628019156.0,,33.126,8.067,1310.0,4464413224.0,1190834.0,4480351542314002.0
1854,2021-01-28,0.223,346652244921240.0,,41.627,11.47,1361.0,7195263582.0,1293963.0,4439482522051969.0
1855,2021-01-29,0.225,344740657556260.0,,36.599,9.652,1361.0,4448601583.0,1218241.0,4449471932440112.0
1856,2021-01-30,0.217,355631554483390.0,,40.357,11.03,1338.0,4038601263.0,1244924.0,4449902740589580.0
1857,2021-01-31,0.222,363451824275440.0,,44.639,12.351,1324.0,4219661706.0,1300451.0,4615323550974979.0
1858,2021-02-01,0.222,363542704506230.0,,47.306,15.217,1439.0,7222618451.0,1302891.0,4608800682087224.0
1859,2021-02-02,0.222,359826190406650.0,,47.307,16.402,1573.0,7417479350.0,1314906.0,4561241973475117.0
1860,2021-02-03,0.221,368308620568020.0,,54.039,23.6,1645.0,8347199601.0,1309863.0,4644470253116808.0
1861,2021-02-04,0.223,367916681162860.0,,55.183,25.106,1674.0,7196270545.0,1316904.0,4703172360911612.0
1862,2021-02-05,0.221,369161080682734.0,,47.669,19.378,1691.0,5845575062.0,1227828.0,4690614739164749.0
1863,2021-02-06,0.22,383325011832300.0,,44.58,16.457,1610.0,4772981776.0,1230638.0,4823899638769312.0
1864,2021-02-07,0.223,380557085708520.0,,49.557,21.505,1661.0,6670288677.0,1275739.0,4855306456131281.0
1865,2021-02-08,0.222,378184549935710.0,,53.658,24.241,1753.0,6341264985.0,1327544.0,4810925029798037.0
1866,2021-02-09,0.221,379888143668140.0,,52.287,22.673,1767.0,6339400476.0,1320357.0,4807885943066506.0
1867,2021-02-10,0.221,385280260654180.0,,46.692,18.888,1764.0,5340309744.0,1270521.0,4893209199138060.0
1868,2021-02-11,0.221,394549461097330.0,,47.535,19.506,1794.0,5966035074.0,1290300.0,4999800831413524.0
1869,2021-02-12,0.224,388363241507960.0,,49.208,21.147,1823.0,4077164689.0,1252364.0,4989640953336216.0
1870,2021-02-13,0.22,397958213095340.0,,43.781,17.657,1824.0,3940323555.0,1206665.0,5020239144826598.0
1871,2021-02-14,0.222,397126532417250.0,,46.868,20.982,1780.0,4902441377.0,1210374.0,5056232894339859.0
1872,2021-02-15,0.222,397157666370580.0,,47.343,19.699,1782.0,5023746311.0,1217916.0,5070865800248005.0
1873,2021-02-16,0.22,403377147219590.0,,47.037,19.832,1802.0,5687390730.0,1258503.0,5095312812257154.0
1874,2021-02-17,0.223,395680897481860.0,,49.154,21.184,1909.0,7185561145.0,1298425.0,5059295587243820.0
1875,2021-02-18,0.219,409071979966990.0,,49.407,21.863,1936.0,5875346796.0,1323618.0,5135740855989037.0
1876,2021-02-19,0.222,402672558588360.0,,50.984,23.7,1990.0,7061117008.0,1337507.0,5129309564301922.0
1877,2021-02-20,0.222,394270798026460.0,,43.45,17.868,1944.0,4538274317.0,1233518.0,5015625379634188.0
1878,2021-02-21,0.222,411039307102210.0,,53.858,30.887,1812.0,7585651289.0,1312178.0,5236799581647681.0
1879,2021-02-22,0.221,408108136363870.0,,62.093,38.213,1570.0,11104770345.0,1302882.0,5174240710178297.0
1880,2021-02-23,0.223,416096332519560.0,,50.254,20.708,1633.0,6396841675.0,1285208.0,5313277377536753.0
1881,2021-02-24,0.221,413569923813840.0,,46.724,17.101,1605.0,5392102843.0,1232758.0,5251649704714003.0
1882,2021-02-25,0.22,415831447238140.0,,45.58,15.243,1481.0,6234389605.0,1236241.0,5258616595127642.0
1883,2021-02-26,0.222,418999866460920.0,,39.26,11.717,1486.0,3844631075.0,1202432.0,5331733062064673.0
1884,2021-02-27,0.223,418150694098060.0,,38.497,11.217,1380.0,4694346809.0,1179859.0,5340437681135512.0
1885,2021-02-28,0.222,419986407697560.0,,38.343,11.686,1495.0,5028250506.0,1185925.0,5362932560590127.0
1886,2021-03-01,0.22,423561221743890.0,,39.451,12.342,1541.0,4877762229.0,1240182.0,5334909367048460.0
1887,2021-03-02,0.225,408685368664470.0,,40.557,13.026,1579.0,4292272574.0,1235048.0,5257453416582124.0
1888,2021-03-03,0.221,413032912241450.0,,37.61,11.29,1561.0,4820697053.0,1234903.0,5214411604827352.0
1889,2021-03-04,0.221,424870590799506.0,,42.464,13.583,1492.0,4193015286.0,1208640.0,5386832762877237.0
1890,2021-03-05,0.219,437606472407300.0,,34.707,10.682,1581.0,4346271460.0,1160519.0,5517413005835356.0
